item_id,item_type,severity,status,reason,affected_rfc_ids,affected_fields,affected_signal_ids,trace_ids,suggested_action,verification_status,verification_explanation,evidence
rev_0075,schema_inconsistency,low,unresolved,"rfc5702_rsa_sha2_algorithm: Field `algorithm` is only available from 2010-01-01, which is after RFC 5702's publication date 2009-10-01; adoption before 2010-01-01 cannot be observed through this field.",RFC 5702,algorithm,,,"The dictionary marks `algorithm` from 2010-01-01T00:00:00. Either restrict the analysis window to on or after that date, or annotate results before it as unknown rather than negative - an RFC published earlier than its indicator fields became available cannot be measured over the whole period.",,,"{""field_availability"": {""algorithm"": ""2010-01-01T00:00:00""}, ""fields_mentioned"": [""algorithm""], ""rfc_ids_mentioned"": [""RFC 5702""], ""scope"": ""rfc5702_rsa_sha2_algorithm"", ""source"": ""indicator_warning"", ""warning"": ""Field `algorithm` is only available from 2010-01-01, which is after RFC 5702's publication date 2009-10-01; adoption before 2010-01-01 cannot be observed through this field.""}"
rev_0076,schema_inconsistency,low,unresolved,"RFC 5702 was published 2009-10-01, but the OpenINTEL fields its indicators rely on only become available later: `algorithm` (from 2010-01-01), `rr_type` (from 2010-01-01). Adoption of RFC 5702 before 2010-01-01 cannot be observed through this corpus, so a first-seen date is a lower bound on when the mechanism appeared, not on when it was adopted.",RFC 5702,algorithm; rr_type,,,"The dictionary marks `algorithm` from 2010-01-01T00:00:00; `rr_type` from 2010-01-01T00:00:00. Either restrict the analysis window to on or after that date, or annotate results before it as unknown rather than negative - an RFC published earlier than its indicator fields became available cannot be measured over the whole period.",,,"{""field_availability"": {""algorithm"": ""2010-01-01T00:00:00"", ""rr_type"": ""2010-01-01T00:00:00""}, ""fields_mentioned"": [""algorithm"", ""rr_type""], ""rfc_ids_mentioned"": [""RFC 5702""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""RFC 5702 was published 2009-10-01, but the OpenINTEL fields its indicators rely on only become available later: `algorithm` (from 2010-01-01), `rr_type` (from 2010-01-01). Adoption of RFC 5702 before 2010-01-01 cannot be observed through this corpus, so a first-seen date is a lower bound on when the mechanism appeared, not on when it was adopted.""}"
rev_0077,schema_inconsistency,low,unresolved,"rfc5702_rsa_sha2_on_dnssec_record: Field `rr_type` is only available from 2010-01-01, which is after RFC 5702's publication date 2009-10-01; adoption before 2010-01-01 cannot be observed through this field.",RFC 5702,rr_type,,,"The dictionary marks `rr_type` from 2010-01-01T00:00:00. Either restrict the analysis window to on or after that date, or annotate results before it as unknown rather than negative - an RFC published earlier than its indicator fields became available cannot be measured over the whole period.",,,"{""field_availability"": {""rr_type"": ""2010-01-01T00:00:00""}, ""fields_mentioned"": [""rr_type""], ""rfc_ids_mentioned"": [""RFC 5702""], ""scope"": ""rfc5702_rsa_sha2_on_dnssec_record"", ""source"": ""indicator_warning"", ""warning"": ""Field `rr_type` is only available from 2010-01-01, which is after RFC 5702's publication date 2009-10-01; adoption before 2010-01-01 cannot be observed through this field.""}"
rev_0078,schema_inconsistency,low,unresolved,"RFC 6781 was published 2012-12-01, but the OpenINTEL fields its indicators rely on only become available later: `flags` (from 2016-01-01). Adoption of RFC 6781 before 2016-01-01 cannot be observed through this corpus, so a first-seen date is a lower bound on when the mechanism appeared, not on when it was adopted.",RFC 6781,flags,,,"The dictionary marks `flags` from 2016-01-01T00:00:00. Either restrict the analysis window to on or after that date, or annotate results before it as unknown rather than negative - an RFC published earlier than its indicator fields became available cannot be measured over the whole period.",,,"{""field_availability"": {""flags"": ""2016-01-01T00:00:00""}, ""fields_mentioned"": [""flags""], ""rfc_ids_mentioned"": [""RFC 6781""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""RFC 6781 was published 2012-12-01, but the OpenINTEL fields its indicators rely on only become available later: `flags` (from 2016-01-01). Adoption of RFC 6781 before 2016-01-01 cannot be observed through this corpus, so a first-seen date is a lower bound on when the mechanism appeared, not on when it was adopted.""}"
rev_0079,schema_inconsistency,low,unresolved,"rfc6781_ksk_zsk_separation: Field `flags` is only available from 2016-01-01, which is after RFC 6781's publication date 2012-12-01; adoption before 2016-01-01 cannot be observed through this field.",RFC 6781,flags,,,"The dictionary marks `flags` from 2016-01-01T00:00:00. Either restrict the analysis window to on or after that date, or annotate results before it as unknown rather than negative - an RFC published earlier than its indicator fields became available cannot be measured over the whole period.",,,"{""field_availability"": {""flags"": ""2016-01-01T00:00:00""}, ""fields_mentioned"": [""flags""], ""rfc_ids_mentioned"": [""RFC 6781""], ""scope"": ""rfc6781_ksk_zsk_separation"", ""source"": ""indicator_warning"", ""warning"": ""Field `flags` is only available from 2016-01-01, which is after RFC 6781's publication date 2012-12-01; adoption before 2016-01-01 cannot be observed through this field.""}"
rev_0080,schema_inconsistency,low,unresolved,Indicator rfc6840_mandatory_algorithm_rules of RFC 6840 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc6840_mandatory_algorithm_rules is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: name_algorithm_set_consistency. No part of it can ever be evaluated against the measurement corpus.,RFC 6840,,,,"Resolve this warning before quoting counts from this run: it did not stop the pipeline, but warnings recorded here mark places where a result may be an artefact of the schema or the reader rather than of the measurement.",,,"{""field_availability"": {}, ""fields_mentioned"": [], ""rfc_ids_mentioned"": [""RFC 6840""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc6840_mandatory_algorithm_rules of RFC 6840 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc6840_mandatory_algorithm_rules is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: name_algorithm_set_consistency. No part of it can ever be evaluated against the measurement corpus.""}"
rev_0081,schema_inconsistency,low,unresolved,Indicator rfc7583_rollover_timing_observed of RFC 7583 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc7583_rollover_timing_observed is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: key_rollover_phase. No part of it can ever be evaluated against the measurement corpus.,RFC 7583,,,,"Resolve this warning before quoting counts from this run: it did not stop the pipeline, but warnings recorded here mark places where a result may be an artefact of the schema or the reader rather than of the measurement.",,,"{""field_availability"": {}, ""fields_mentioned"": [], ""rfc_ids_mentioned"": [""RFC 7583""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc7583_rollover_timing_observed of RFC 7583 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc7583_rollover_timing_observed is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: key_rollover_phase. No part of it can ever be evaluated against the measurement corpus.""}"
rev_0082,schema_inconsistency,low,unresolved,Indicator rfc8198_aggressive_nsec_use of RFC 8198 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc8198_aggressive_nsec_use is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: resolver_synthesised_nxdomain. No part of it can ever be evaluated against the measurement corpus.,RFC 8198,,,,"Resolve this warning before quoting counts from this run: it did not stop the pipeline, but warnings recorded here mark places where a result may be an artefact of the schema or the reader rather than of the measurement.",,,"{""field_availability"": {}, ""fields_mentioned"": [], ""rfc_ids_mentioned"": [""RFC 8198""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc8198_aggressive_nsec_use of RFC 8198 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc8198_aggressive_nsec_use is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: resolver_synthesised_nxdomain. No part of it can ever be evaluated against the measurement corpus.""}"
rev_0083,schema_inconsistency,low,unresolved,"Indicator rfc8624_validator_algorithm_support of RFC 8624 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc8624_validator_algorithm_support is non-queryable: the field carrying its discriminating value, validator_algorithm_support, is absent from the OpenINTEL dictionary, and the only field that remains, rr_type (string), merely scopes which records are considered and is not used by any other RFC 8624 indicator, so nothing testable is left to attribute an observation to RFC 8624.",RFC 8624,rr_type,,,"Re-check the dictionary entry for `rr_type` (type, nullability and openintel_native_fields) against the real OpenINTEL schema, then re-run schema-check. This does not stop matching, but it silently reduces recall for every indicator that uses the field.",,,"{""field_availability"": {""rr_type"": ""2010-01-01T00:00:00""}, ""fields_mentioned"": [""rr_type""], ""rfc_ids_mentioned"": [""RFC 8624""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc8624_validator_algorithm_support of RFC 8624 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc8624_validator_algorithm_support is non-queryable: the field carrying its discriminating value, validator_algorithm_support, is absent from the OpenINTEL dictionary, and the only field that remains, rr_type (string), merely scopes which records are considered and is not used by any other RFC 8624 indicator, so nothing testable is left to attribute an observation to RFC 8624.""}"
rev_0084,schema_inconsistency,low,unresolved,Indicator rfc9364_bcp_profile_declared of RFC 9364 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc9364_bcp_profile_declared is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: declared_standards_profile. No part of it can ever be evaluated against the measurement corpus.,RFC 9364,,,,"Resolve this warning before quoting counts from this run: it did not stop the pipeline, but warnings recorded here mark places where a result may be an artefact of the schema or the reader rather than of the measurement.",,,"{""field_availability"": {}, ""fields_mentioned"": [], ""rfc_ids_mentioned"": [""RFC 9364""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc9364_bcp_profile_declared of RFC 9364 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc9364_bcp_profile_declared is non-queryable because none of the fields it references exist in the OpenINTEL dictionary: declared_standards_profile. No part of it can ever be evaluated against the measurement corpus.""}"
rev_0085,schema_inconsistency,low,unresolved,"Indicator rfc9615_bootstrap_signal_label of RFC 9615 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc9615_bootstrap_signal_label is non-queryable: the field carrying its discriminating value, domain, is absent from the OpenINTEL dictionary, and the only field that remains, rr_type (string), merely scopes which records are considered and is not used by any other RFC 9615 indicator, so nothing testable is left to attribute an observation to RFC 9615.",RFC 9615,domain; rr_type,,,"Re-check the dictionary entry for `domain`, `rr_type` (type, nullability and openintel_native_fields) against the real OpenINTEL schema, then re-run schema-check. This does not stop matching, but it silently reduces recall for every indicator that uses the field.",,,"{""field_availability"": {""domain"": ""2010-01-01T00:00:00"", ""rr_type"": ""2010-01-01T00:00:00""}, ""fields_mentioned"": [""domain"", ""rr_type""], ""rfc_ids_mentioned"": [""RFC 9615""], ""scope"": """", ""source"": ""schema_report_warning"", ""warning"": ""Indicator rfc9615_bootstrap_signal_label of RFC 9615 is non-queryable against this dictionary and will be skipped during matching: Indicator rfc9615_bootstrap_signal_label is non-queryable: the field carrying its discriminating value, domain, is absent from the OpenINTEL dictionary, and the only field that remains, rr_type (string), merely scopes which records are considered and is not used by any other RFC 9615 indicator, so nothing testable is left to attribute an observation to RFC 9615.""}"
